,Close
2135,134.63
2136,134.09
2137,131.07
2138,135.12
2139,132.88
2140,131.94
2141,134.61
2142,133.76
2143,133.49
2144,134.83
2145,136.7
2146,133.92
2147,136.51
2148,135.23
2149,135.52
2150,136.53
2151,133.28
2152,133.94
2153,133.25
2154,134.25
2155,133.74
2156,134.43
2157,133.77
2158,132.13
2159,130.59
2160,123.6
2161,125.05
2162,123.93
2163,123.47
2164,118.28
2165,115.94
2166,119.11
2167,121.13
2168,120.05
2169,120.74
2170,118.09
2171,119.51
2172,120.62
2173,120.95
2174,124.24
2175,124.13
2176,124.18
2177,124.89
2178,123.32
2179,124.01
2180,125.11
2181,128.84
2182,129.71
2183,127.48
2184,128.67
2185,128.78
2186,128.47
2187,128.12
2188,127.96
2189,126.61
2190,126.36
2191,125.7
2192,123.97
2193,124.15
2194,126.86
2195,126.86
2196,129.13
2197,127.74
2198,129.0
2199,131.69
2200,132.58
2201,132.01
2202,132.45
2203,132.07
2204,132.81
2205,134.9
2206,135.45
2207,136.75
2208,136.71
2209,135.87
2210,134.62
2211,136.42
2212,134.66
2213,132.2
2214,134.15
2215,133.91
2216,131.74
2217,131.7
2218,127.67
2219,127.82
2220,126.45
2221,126.5
2222,132.01
2223,131.75
2224,127.96
2225,127.55
2226,127.66
2227,128.79
2228,127.79
2229,128.97
2230,128.18
2231,124.59
2232,127.06
2233,127.18
2234,126.53
2235,127.64
2236,127.4
2237,126.11
2238,124.27
2239,122.6
2240,122.83
2241,123.73
2242,123.54
2243,127.42
2244,126.85
2245,126.98
2246,129.34
2247,128.69
2248,129.9
2249,130.46
2250,130.56
2251,129.77
2252,129.6
2253,127.74
2254,126.95
2255,126.81
2256,126.56
2257,127.2
2258,126.16
2259,124.279
2260,123.87
2261,122.45
2262,122.85
2263,124.27
2264,124.32
2265,122.9
2266,122.95
2267,120.12
2268,119.94
2269,119.92
2270,120.46
2271,119.82
2272,119.46
2273,120.7
2274,117.58
2275,117.96
2276,119.96
2277,118.3
2278,118.55
2279,119.72
2280,121.82
2281,120.86
2282,118.29
2283,119.38
2284,119.69
2285,118.65
2286,117.61
2287,114.82
2288,115.94
2289,115.57
2290,116.1
2291,116.74
2292,117.12
2293,115.39
2294,116.12
2295,118.0
2296,119.29
2297,119.5
2298,118.82
2299,118.12
2300,118.46
2301,120.26
2302,121.02
2303,119.89
2304,119.66
2305,119.79
2306,120.93
2307,119.7
2308,119.19
2309,121.79
2310,122.29
2311,120.96
2312,120.95
2313,122.47
2314,119.77
2315,120.09
2316,121.32
2317,120.99
2318,121.29
2319,121.24
2320,122.17
2321,122.92
2322,124.36
2323,124.43
2324,125.49
2325,127.15
2326,127.4
2327,126.27
2328,127.6
2329,127.58
2330,128.99
2331,129.21
2332,128.11
2333,128.2
2334,127.62
2335,130.29
2336,128.68
2337,128.89
2338,130.17
2339,129.09
2340,129.13
2341,129.86
2342,131.76
2343,132.21
2344,133.1
2345,131.64
2346,130.62
2347,128.09
2348,127.86
2349,128.47
2350,126.18
2351,126.41
2352,125.41
2353,124.59
2354,124.56
2355,123.61
2356,123.39
2357,124.32
2358,123.92
2359,125.57
2360,124.91
2361,126.09
2362,126.32
2363,127.01
2364,126.93
2365,127.85
2366,125.49
2367,125.54
2368,124.75
2369,124.24
2370,123.78
2371,123.76
2372,124.56
2373,125.43
2374,124.88
2375,124.86
2376,124.22
2377,123.8
2378,125.06
2379,126.22
2380,125.98
2381,124.17
2382,124.17
2383,124.1
2384,124.94
2385,124.6
2386,125.81
2387,124.77
2388,124.5
2389,124.58
2390,124.69
2391,124.39
2392,124.67
2393,124.51
2394,121.85
2395,121.2
2396,120.94
2397,120.43
2398,119.7
2399,120.01
2400,119.76
2401,120.66
2402,120.61
2403,120.65
2404,121.39
2405,121.41
2406,122.64
2407,122.96
2408,122.42
2409,122.28
2410,122.67
2411,126.94
2412,126.5
2413,126.85
2414,126.98
2415,126.99
2416,126.73
2417,126.66
2418,128.04
2419,127.7
2420,127.7
2421,127.16
2422,127.02
2423,127.07
2424,127.84
2425,128.54
2426,128.78
2427,125.72
2428,124.53
2429,124.97
2430,127.0899
2431,126.13
2432,126.34
2433,125.74
2434,125.62
2435,124.35
2436,125.791
2437,125.58
2438,125.2
2439,124.83
2440,123.39
2441,124.38
2442,123.99
2443,123.87
2444,125.67
2445,126.18
2446,126.19
2447,125.96
2448,125.99
2449,126.2
2450,126.31
2451,125.483
2452,124.96
2453,124.68
2454,124.22
2455,122.88
2456,123.19
2457,122.74
2458,123.35
2459,123.3199
2460,124.0
2461,123.86
2462,121.65
2463,122.15
2464,121.48
2465,122.06
2466,120.73
2467,120.87
2468,120.26
2469,119.472
2470,118.38
2471,118.64
2472,118.83
2473,117.54
2474,117.78
2475,117.09
2476,116.85
2477,117.6
2478,117.05
2479,117.39
2480,117.06
2481,117.03
2482,116.21
2483,116.77
2484,116.74
2485,114.61
2486,116.03
2487,116.36
2488,117.4701
2489,117.64
2490,117.59
2491,118.52
2492,118.59
2493,118.99
2494,119.22
2495,118.99
2496,119.8
2497,120.02
2498,119.34
2499,118.52
2500,118.35
2501,118.06
2502,118.1
2503,116.41
2504,115.19
2505,112.66
2506,112.15
2507,112.22
2508,109.79
2509,109.88
2510,112.97
2511,110.46
2512,112.04
2513,111.5
2514,111.67
2515,114.47
2516,114.05
2517,115.05
2518,113.68
2519,114.86
2520,115.39
2521,115.11
2522,115.38
2523,115.16
2524,112.11
2525,116.58
2526,115.14
2527,116.33
2528,115.88
2529,114.43
2530,115.78
2531,118.19
2532,117.96
2533,117.69
2534,117.41
2535,114.39
2536,114.95
2537,114.27
2538,115.15
2539,114.77
2540,112.55
2541,112.74
2542,112.77
2543,114.83
2544,113.67
2545,115.2
2546,113.58
2547,114.08
2548,115.8
2549,117.12
2550,116.43
2551,115.94
2552,117.26
2553,118.56
2554,118.16
2555,117.97
2556,120.94
2557,122.52
2558,124.2
2559,124.23
2560,125.23
2561,124.23
2562,122.99
2563,124.4
2564,123.42
2565,120.76
2566,123.45
2567,122.42
2568,121.05
2569,121.58
2570,121.79
2571,118.64
2572,119.17
2573,118.47
2574,117.07
2575,117.34
2576,117.98
2577,116.01
2578,116.34
2579,115.94
2580,115.28
2581,115.43
2582,115.26
2583,115.7
2584,116.07
2585,116.16
2586,115.68
2587,115.47
2588,115.11
2589,115.0
2590,111.86
2591,111.97
2592,111.42
2593,110.75
2594,110.72
2595,110.88
2596,110.81
2597,110.21
2598,112.37
2599,112.29
2600,113.57
2601,114.29
2602,114.57
2603,114.73
2604,115.48
2605,115.06
2606,113.75
2607,113.66
2608,115.6
2609,115.28
2610,116.69
2611,116.11
2612,115.47
2613,114.67
2614,115.966
2615,115.14
2616,114.44
2617,115.43
2618,115.03
2619,115.6
2620,114.72
2621,115.38
2622,113.83
2623,114.66
2624,113.05
2625,115.33
2626,116.33
2627,115.51
2628,113.47
2629,113.08
2630,114.1
2631,114.42
2632,114.36
2633,113.42
2634,113.97
2635,113.53
2636,114.5
2637,116.55
2638,117.18
2639,117.53
2640,117.52
2641,115.89
2642,116.08
2643,115.69
2644,115.6
2645,113.91
2646,113.89
2647,114.02
2648,114.1
2649,114.0
2650,114.46
2651,113.64
2652,112.84
2653,112.24
2654,112.57
2655,112.82
2656,113.78
2657,113.26
2658,113.23
2659,113.73
2660,113.32
2661,113.85
2662,115.32
2663,115.12
2664,113.64
2665,112.89
2666,112.59
2667,112.44
2668,112.56
2669,113.07
2670,112.37
2671,111.98
2672,111.76
2673,112.06
2674,110.76
2675,111.09
2676,111.36
2677,111.49
2678,110.99
2679,110.74
2680,110.16
2681,109.76
2682,108.65
2683,105.7
2684,105.37
2685,104.8
2686,104.33
2687,105.35
2688,104.86
2689,105.02
2690,105.17
2691,104.27
2692,104.93
2693,104.1
2694,104.31
2695,103.93
2696,104.39
2697,104.65
2698,105.72
2699,106.26
2700,107.75
2701,106.86
2702,106.85
2703,107.13
2704,107.11
2705,108.55
2706,110.44
2707,111.13
2708,110.53
2709,109.16
2710,107.67
2711,107.73
2712,108.7
2713,108.82
2714,109.2
2715,108.62
2716,107.84
2717,107.49
2718,107.52
2719,106.13
2720,106.38
2721,106.16
2722,106.22
2723,105.9
2724,107.31
2725,108.41
2726,109.21
2727,108.53
2728,107.79
2729,108.22
2730,110.49
2731,109.81
2732,108.42
2733,107.98
2734,106.86
2735,106.73
2736,108.99
2737,108.77
2738,109.86
2739,109.7
2740,109.14
2741,110.87
2742,111.31
2743,111.86
2744,113.81
2745,113.29
2746,112.49
2747,112.02
2748,112.73
2749,111.73
2750,111.69
2751,111.5
2752,111.43
2753,111.68
2754,110.78
2755,109.72
2756,109.3
2757,108.59
2758,106.98
2759,105.97
2760,105.64
2761,104.1
2762,104.4
2763,104.18
2764,103.83
2765,103.85
2766,103.56
2767,103.71
2768,102.34
2769,102.43
2770,103.56
2771,103.09
2772,102.26
2773,102.94
2774,102.46
2775,101.25
2776,101.92
2777,102.28
2778,100.69
2779,101.76
2780,104.02
2781,102.67
2782,102.84
2783,102.64
2784,102.55
2785,103.11
2786,101.79
2787,101.52
2788,102.75
2789,100.5
2790,102.04
2791,103.15
2792,102.61
2793,102.31
2794,103.05
2795,102.27
2796,102.2
2797,101.42
2798,101.46
2799,102.89
2800,103.18
2801,104.67
2802,106.15
2803,105.68
2804,104.74
2805,104.21
2806,104.72
2807,103.02
2808,104.08
2809,103.98
2810,105.37
2811,105.49
2812,105.0
2813,106.08
2814,107.29
2815,107.69
2816,106.54
2817,106.9492
2818,108.05
2819,108.09
2820,109.25
2821,110.57
2822,112.32
2823,113.83
2824,113.58
2825,114.46
2826,119.0592
2827,118.36
2828,114.77
2829,115.48
2830,118.29
2831,117.58
2832,115.49
2833,117.22
2834,117.61
2835,117.92
2836,117.11
2837,118.64
2838,117.77
2839,118.68
2840,120.73
2841,120.54
2842,121.14
2843,120.58
2844,119.58
2845,121.5
2846,119.41
2847,117.87
2848,117.96
2849,120.59
2850,120.13
2851,119.8
2852,118.96
2853,119.31
2854,116.61
2855,116.33
2856,116.6
2857,118.76
2858,117.1
2859,117.64
2860,116.93
2861,116.15
2862,117.66
2863,116.94
2864,118.61
2865,118.43
2866,120.03
2867,120.05
2868,118.77
2869,117.11
2870,117.92
2871,117.74
2872,119.58
2873,118.97
2874,119.42
2875,117.89
2876,118.23
2877,118.7
2878,119.04
2879,121.29
2880,123.65
2881,123.24
2882,122.96
2883,122.21
2884,122.07
2885,123.18
2886,120.65
2887,120.98
2888,122.12
2889,121.16
2890,121.71
2891,121.8
2892,122.22
2893,120.1
2894,119.87
2895,119.71
2896,119.37
2897,117.3
2898,116.98
2899,116.58
2900,115.62
2901,116.06
2902,115.94
2903,115.67
2904,118.88
2905,118.92
2906,118.82
2907,120.58
2908,121.25
2909,121.74
2910,122.64
2911,122.77
2912,123.68
2913,122.38
2914,123.95
2915,123.21
2916,120.84
2917,120.9
2918,120.11
2919,126.01
2920,126.68
2921,125.32
2922,125.84
2923,126.47
2924,128.41
2925,129.47
2926,130.23
2927,129.74
2928,130.52
2929,129.29
2930,127.15
2931,128.32
2932,127.33
2933,126.84
2934,127.04
2935,127.21
2936,125.39
2937,127.3
2938,126.35
2939,125.47
2940,126.0
2941,128.03
2942,127.66
2943,128.98
2944,129.22
2945,130.27
2946,129.65
2947,129.87
2948,127.55
2949,127.44
2950,127.96
2951,128.56
2952,127.67
2953,127.4
2954,127.84
2955,128.47
2956,128.5
2957,129.11
2958,127.97
2959,127.78
2960,127.76
2961,126.34
2962,126.23
2963,126.05
2964,126.3
2965,125.03
2966,124.78
2967,125.29
2968,126.57
2969,128.71
2970,128.27
2971,127.59
2972,126.75
2973,126.59
2974,125.75
2975,126.18
2976,125.37
2977,125.06
2978,125.32
2979,125.44
2980,127.27
2981,127.57
2982,127.65
2983,127.55
2984,126.62
2985,126.22
2986,126.07
2987,125.64
2988,125.32
2989,120.97
2990,120.78
2991,119.66
2992,119.74
2993,120.16
2994,119.55
2995,119.74
2996,120.03
2997,119.36
2998,119.68
2999,120.42
3000,121.11
3001,120.74
3002,120.83
3003,120.56
3004,121.47
3005,120.79
3006,121.01
3007,121.58
3008,121.94
3009,122.73
3010,123.64
3011,124.3
3012,124.39
3013,122.15
3014,121.64
3015,121.56
3016,119.75
3017,117.1
3018,116.11
3019,117.12
3020,116.77
3021,116.17
3022,115.15
3023,115.58
3024,115.54
3025,113.25
3026,112.61
3027,113.8
3028,113.27
3029,111.75
3030,111.54
3031,112.14
3032,111.54
3033,111.43
3034,111.83
3035,111.57
3036,110.4
3037,110.82
3038,110.45
3039,108.83
3040,107.34
3041,108.05
3042,108.59
3043,107.79
3044,107.85
3045,107.59
3046,107.93
3047,108.56
3048,108.86
3049,110.29
3050,109.61
3051,110.47
3052,110.86
3053,112.58
3054,111.75
3055,112.67
3056,113.15
3057,113.5
3058,113.91
3059,114.21
3060,115.85
3061,114.87
3062,114.77
3063,115.05
3064,115.79
3065,115.27
3066,114.32
3067,113.26
3068,113.49
3069,113.97
3070,115.55
3071,115.2
3072,115.84
3073,116.13
3074,117.7
3075,117.46
3076,118.19
3077,117.29
3078,117.6
3079,116.8
3080,116.93
3081,117.45
3082,118.08
3083,117.68
3084,117.75
3085,117.91
3086,118.94
3087,119.7
3088,119.12
3089,119.23
3090,119.06
3091,117.58
3092,117.51
3093,116.72
3094,115.78
3095,115.06
3096,114.47
3097,114.72
3098,114.74
3099,114.12
3100,116.25
3101,116.73
3102,116.99
3103,117.5645
3104,118.54
3105,118.83
3106,118.67
3107,118.86
3108,119.53
3109,119.04
3110,119.33
3111,118.47
3112,118.72
3113,119.35
3114,119.62
3115,119.62
3116,119.18
3117,119.46
3118,119.46
3119,121.19
3120,122.02
3121,122.6
3122,122.24
3123,122.82
3124,121.73
3125,121.96
3126,122.31
3127,121.48
3128,120.25
3129,120.84
3130,120.39
3131,120.77
3132,119.67
3133,119.65
3134,117.98
3135,116.79
3136,117.01
3137,116.75
3138,116.05
3139,116.04
3140,116.5
3141,116.83
3142,117.14
3143,117.65
3144,119.79
3145,118.81
3146,119.4
3147,119.9
3148,119.14
3149,119.61
3150,119.48
3151,120.54
3152,120.14
3153,120.62
3154,120.72
3155,121.61
3156,121.73
3157,123.1
3158,122.45
3159,121.65
3160,120.54
3161,120.36
3162,120.48
3163,119.82
3164,119.32
3165,119.34
3166,118.43
3167,118.18
3168,118.52
3169,118.92
3170,119.43
3171,118.36
3172,118.81
3173,118.9
3174,118.32
3175,118.02
3176,116.09
3177,116.52
3178,116.47
3179,115.28
3180,115.47
3181,115.62
3182,116.03
3183,115.82
3184,116.77
3185,117.29
3186,118.11
3187,118.08
3188,118.24
3189,119.26
3190,119.31
3191,118.92
3192,119.88
3193,119.79
3194,120.69
3195,120.75
3196,120.65
3197,120.4
3198,120.59
3199,119.65
3200,119.51
3201,119.86
3202,121.31
3203,122.21
3204,122.79
3205,121.92
3206,120.98
3207,121.87
3208,122.49
3209,122.3
3210,122.76
3211,122.21
3212,122.67
3213,122.29
3214,122.74
3215,124.69
3216,124.42
3217,124.36
3218,125.82
3219,126.06
3220,127.46
3221,126.81
3222,128.13
3223,127.97
3224,126.19
3225,126.56
3226,125.61
3227,126.16
3228,125.53
3229,124.36
3230,124.62
3231,123.62
3232,122.68
3233,123.24
3234,124.53
3235,123.14
3236,121.98
3237,122.21
3238,121.58
3239,120.77
3240,120.83
3241,121.17
3242,120.52
3243,121.09
3244,122.08
3245,122.4
3246,122.79
3247,122.89
3248,123.82
3249,122.97
3250,122.13
3251,121.67
3252,122.39
3253,121.61
3254,121.8
3255,121.33
3256,121.35
3257,120.33
3258,120.9
3259,121.13
3260,120.67
3261,121.11
3262,121.19
3263,120.62
3264,121.65
3265,121.21
3266,121.63
3267,122.13
3268,121.13
3269,121.31
3270,121.56
3271,121.41
3272,121.4
3273,122.86
3274,121.31
3275,121.51
3276,122.63
3277,122.32
3278,122.83
3279,122.81
3280,122.04
3281,121.1
3282,121.59
3283,121.18
3284,120.32
3285,120.07
3286,118.49
3287,118.48
3288,118.01
3289,118.15
3290,119.17
3291,118.93
3292,119.18
3293,119.73
3294,119.82
3295,120.14
3296,120.31
3297,120.94
3298,121.77
3299,122.23
3300,122.85
3301,123.65
3302,125.15
3303,124.82
3304,125.46
3305,125.33
3306,125.31
3307,124.73
3308,125.03
3309,125.44
3310,126.96
3311,127.17
3312,126.14
3313,125.86
3314,126.42
3315,126.65
3316,127.28
3317,128.83
3318,127.97
3319,128.07
3320,127.35
3321,126.8
3322,127.65
3323,128.07
3324,126.39
3325,126.71
3326,125.38
3327,124.79
3328,124.98
3329,124.77
3330,125.37
3331,126.08
3332,128.23
3333,128.38
3334,127.96
3335,126.24
3336,125.66
3337,126.3
3338,126.14
3339,126.45
3340,125.13
3341,125.0
3342,124.72
3343,125.39
3344,125.18
3345,126.53
3346,125.72
3347,125.42
3348,125.54
3349,125.54
3350,125.78
3351,125.7
3352,124.9
3353,124.6
3354,124.87
3355,124.31
3356,126.48
3357,125.98
3358,127.61
3359,128.28
3360,127.49
3361,125.73
3362,125.79
3363,127.26
3364,126.3
3365,126.45
3366,125.8
3367,126.39
3368,126.82
3369,127.12
3370,128.11
3371,126.62
3372,127.45
3373,127.63
3374,127.75
3375,127.85
3376,127.6
3377,126.63
3378,125.62
3379,126.23
3380,125.41
3381,124.97
3382,125.5
3383,124.59
3384,123.71
3385,123.65
3386,124.28
3387,124.54
3388,124.57
3389,124.59
3390,124.33
3391,125.18
3392,125.0
3393,124.49
3394,122.48
3395,122.29
3396,122.36
3397,122.41
3398,122.48
3399,122.41
3400,122.54
3401,123.59
3402,123.21
3403,123.19
3404,123.37
3405,123.1
3406,122.49
3407,122.37
3408,122.85
3409,122.92
3410,122.86
3411,123.01
3412,123.23
3413,122.82
3414,123.19
3415,123.38
3416,121.34
3417,121.11
3418,120.8
3419,120.26
3420,120.05
3421,120.34
3422,119.89
3423,119.26
3424,118.58
3425,118.22
3426,118.65
3427,117.46
3428,118.65
3429,119.05
3430,118.86
3431,119.15
3432,118.93
3433,117.64
3434,118.13
3435,117.61
3436,117.55
3437,116.28
3438,116.31
3439,115.81
3440,116.56
3441,116.0
3442,116.04
3443,116.68
3444,115.77
3445,115.83
3446,115.65
3447,115.99
3448,115.14
3449,114.52
3450,114.92
3451,114.33
3452,114.59
3453,114.91
3454,114.74
3455,114.69
3456,112.96
3457,113.07
3458,111.19
3459,111.1
3460,112.13
3461,112.69
3462,113.02
3463,113.27
3464,112.2
3465,114.16
3466,114.59
3467,113.68
3468,114.2
3469,113.64
3470,113.51
3471,112.93
3472,113.32
3473,113.54
3474,113.23
3475,113.15
3476,113.22
3477,114.17
3478,113.76
3479,113.02
3480,113.61
3481,113.44
3482,113.88
3483,114.27
3484,113.49
3485,113.47
3486,113.65
3487,113.05
3488,112.05
3489,112.76
3490,112.57
3491,113.87
3492,113.42
3493,113.48
3494,113.8
3495,112.54
3496,112.6
3497,112.88
3498,115.78
3499,115.23
3500,116.0
3501,115.8
3502,115.79
3503,115.92
3504,116.01
3505,115.71
3506,116.39
3507,116.66
3508,116.4
3509,116.77
3510,116.31
3511,115.8
3512,115.15
3513,116.63
3514,116.65
3515,116.37
3516,116.04
3517,116.03
3518,115.78
3519,114.48
3520,113.66
3521,113.7
3522,114.64
3523,114.77
3524,115.62
3525,115.67
3526,115.67
3527,115.86
3528,115.77
3529,115.64
3530,114.95
3531,115.38
3532,115.74
3533,115.54
3534,116.41
3535,117.12
3536,117.14
3537,118.09
3538,117.68
3539,117.54
3540,117.79
3541,117.53
3542,117.06
3543,117.87
3544,118.15
3545,117.43
3546,119.24
3547,118.72
3548,120.02
3549,119.66
3550,120.57
3551,121.06
3552,121.25
3553,121.33
3554,122.43
3555,121.44
3556,121.86
3557,121.53
3558,122.31
3559,121.59
3560,121.8
3561,122.09
3562,121.88
3563,122.27
3564,122.11
3565,121.02
3566,121.45
3567,121.28
3568,121.09
3569,122.86
3570,123.29
3571,123.98
3572,124.69
3573,124.75
3574,124.5
3575,123.96
3576,124.28
3577,123.44
3578,123.74
3579,124.21
3580,123.6
3581,123.86
3582,123.37
3583,124.06
3584,124.8
3585,126.7
3586,126.48
3587,125.05
3588,125.5
3589,125.37
3590,125.58
3591,124.69
3592,123.99
3593,121.88
3594,121.56
3595,121.72
3596,121.61
3597,121.51
3598,122.84
3599,122.24
3600,122.98
3601,123.84
3602,122.41
3603,122.97
3604,123.04
3605,123.38
3606,124.18
3607,123.68
3608,123.97
3609,124.92
3610,124.3
3611,123.65
3612,121.9
3613,122.01
3614,121.53
3615,121.98
3616,121.8
3617,122.11
3618,121.98
3619,122.51
3620,123.15
3621,123.53
3622,121.95
3623,121.83
3624,121.6
3625,120.51
3626,120.28
3627,120.37
3628,120.37
3629,120.12
3630,120.47
3631,120.57
3632,121.37
3633,120.83
3634,121.2
3635,120.4
3636,119.94
3637,120.65
3638,120.81
3639,121.21
3640,120.91
3641,121.2
3642,121.43
3643,122.67
3644,122.46
3645,122.39
3646,121.51
3647,120.65
3648,120.64
3649,120.36
3650,120.24
3651,121.17
3652,121.3
3653,120.83
3654,120.87
3655,121.69
3656,123.33
3657,125.11
3658,125.15
3659,125.47
3660,125.88
3661,126.59
3662,125.33
3663,125.18
3664,125.83
3665,126.6
3666,126.56
3667,126.48
3668,127.12
3669,127.89
3670,131.11
3671,131.98
3672,133.94
3673,134.2
3674,132.97
3675,132.84
3676,133.2
3677,130.62
3678,133.41
3679,133.63
3680,132.14
3681,131.29
3682,131.75
3683,133.83
3684,132.7
3685,133.53
3686,133.53
3687,132.4
3688,134.58
3689,136.48
3690,134.47
3691,134.45
3692,133.69
3693,134.37
3694,133.42
3695,133.64
3696,134.53
3697,134.98
3698,133.21
3699,136.41
3700,135.89
3701,137.79
3702,138.91
3703,141.02
3704,141.73
3705,141.26
3706,142.63
3707,141.78
3708,142.75
3709,143.7
3710,142.78
3711,141.11
3712,142.21
3713,141.76
3714,141.4
3715,144.17
3716,144.19
3717,145.57
3718,145.16
3719,144.12
3720,143.75
3721,145.75
3722,146.66
3723,143.14
3724,141.94
3725,141.39
3726,140.18
3727,141.03
3728,141.32
3729,140.15
3730,141.32
3731,141.6
3732,140.71
3733,141.28
3734,142.95
3735,143.75
3736,144.51
3737,141.83
3738,141.79
3739,141.06
3740,138.87
3741,139.63
3742,141.26
3743,141.9
3744,141.9
3745,140.69
3746,141.92
3747,142.05
3748,140.81
3749,140.03
3750,140.59
3751,139.61
3752,140.41
3753,140.61
3754,140.46
3755,139.79
3756,140.2
3757,140.53
3758,141.53
3759,141.86
3760,140.64
3761,140.25
3762,141.02
3763,142.43
3764,142.56
3765,142.15
3766,139.85
3767,140.45
3768,138.27
3769,137.39
3770,137.06
3771,137.43
3772,137.98
3773,138.56
3774,138.21
3775,138.62
3776,138.69
3777,138.76
3778,138.0
3779,137.74
3780,137.08
3781,137.74
3782,137.01
3783,137.86
3784,137.79
3785,139.11
3786,138.92
3787,139.0
3788,137.62
3789,137.58
3790,137.97
3791,138.92
3792,138.43
3793,139.05
3794,139.04
3795,139.01
3796,139.02
3797,139.38
3798,139.52
3799,139.95
3800,141.27
3801,142.38
3802,142.33
3803,142.63
3804,142.9
3805,143.95
3806,145.86
3807,147.39
3808,147.97
3809,146.86
3810,146.03
3811,146.91
3812,145.82
3813,145.69
3814,146.54
3815,146.31
3816,146.58
3817,146.74
3818,146.79
3819,147.12
3820,147.98
3821,148.99
3822,147.66
3823,148.46
3824,148.47
3825,149.33
3826,148.36
3827,146.43
3828,146.61
3829,147.4
3830,147.79
3831,148.17
3832,147.66
3833,147.54
3834,148.38
3835,149.0
3836,150.91
3837,151.79
3838,152.41
3839,154.7
3840,156.09
3841,153.3
3842,153.97
3843,154.0
3844,148.38
3845,149.2
3846,153.89
3847,154.16
3848,157.49
3849,157.55
3850,157.81
3851,154.48
3852,153.93
3853,147.79
3854,143.28
3855,141.64
3856,143.56
3857,140.7
3858,138.04
3859,140.11
3860,146.3
3861,153.4
3862,151.3
3863,153.24
3864,152.25
3865,152.92
3866,148.05
3867,149.45
3868,151.9
3869,152.65
3870,156.88
3871,156.04
3872,154.65
3873,158.69
3874,161.41
3875,162.68
3876,161.85
3877,161.71
3878,158.57
3879,159.7
3880,158.61
3881,161.73
3882,163.34
3883,162.64
3884,161.56
3885,160.84
3886,161.73
3887,158.8
3888,159.78
3889,160.34
3890,161.02
3891,158.95
3892,161.39
3893,160.42
3894,159.42
3895,160.04
3896,161.58
3897,163.01
3898,163.93
3899,162.69
3900,164.26
3901,164.65
3902,162.25
3903,163.21
3904,160.89
3905,161.18
3906,161.72
3907,162.91
3908,163.66
3909,162.6
3910,159.6
3911,161.28
3912,158.01
3913,159.72
3914,161.26
3915,163.57
3916,162.39
3917,162.62
3918,162.33
3919,162.25
3920,162.56
3921,162.24
3922,164.03
3923,165.09
3924,166.48
3925,165.9
3926,165.8
3927,166.54
3928,166.63
3929,167.37
3930,166.62
3931,166.98
3932,167.98
3933,169.04
3934,170.09
3935,169.63
3936,169.19
3937,169.4
3938,170.19
3939,170.34
3940,168.73
3941,170.12
3942,170.94
3943,173.0
3944,175.63
3945,177.18
3946,178.7
3947,182.23
3948,183.75
3949,185.13
3950,183.76
3951,185.43
3952,185.64
3953,189.59
3954,191.35
3955,193.89
3956,190.81
3957,190.15
3958,179.94
3959,179.1
3960,183.33
3961,182.54
3962,186.5
3963,188.18
3964,182.24
3965,183.5
3966,182.03
3967,181.0
3968,181.22
3969,183.36
3970,181.24
3971,184.39
3972,184.83
3973,185.05
3974,182.62
3975,181.14
3976,181.64
3977,181.29
3978,183.05
3979,182.46
3980,182.45
3981,183.89
3982,183.45
3983,183.97
3984,182.96
3985,183.2
3986,179.52
3987,178.65
3988,174.79
3989,175.44
3990,174.94
3991,176.7
3992,178.19
3993,177.12
3994,178.7
3995,178.54
3996,179.41
3997,177.3
3998,177.22
3999,177.85
4000,181.08
4001,180.56
4002,177.72
4003,178.27
4004,178.92
4005,178.3
4006,178.39
4007,179.25
4008,180.6
4009,178.83
4010,178.64
4011,178.55
4012,179.02
4013,176.13
4014,175.4
4015,176.2
4016,177.91
4017,178.92
4018,178.82
4019,182.93
4020,183.19
4021,175.08
4022,175.66
4023,174.9
4024,175.96
4025,177.16
4026,177.15
4027,176.5
4028,175.49
4029,175.16
4030,175.69
4031,172.23
4032,169.59
4033,169.51
4034,167.79
4035,166.67
4036,170.18
4037,171.46
4038,172.81
4039,172.32
4040,174.89
4041,175.5
4042,172.5
4043,172.17
4044,172.49
4045,171.54
4046,173.94
4047,174.9
4048,176.74
4049,176.44
4050,175.88
4051,174.49
4052,175.65
4053,176.35
4054,175.71
4055,176.35
4056,177.7
4057,178.36
4058,182.33
4059,182.87
4060,179.9
4061,179.48
4062,173.34
4063,173.0
4064,174.12
4065,173.37
4066,173.28
4067,171.13
4068,172.58
4069,175.39
4070,175.28
4071,173.9
4072,174.05
4073,173.62
4074,172.52
4075,172.68
4076,172.61
4077,174.23
4078,172.11
4079,171.85
4080,168.15
4081,169.81
4082,171.52
4083,172.08
4084,172.71
4085,171.21
4086,170.69
4087,168.24
4088,166.33
4089,166.32
4090,167.01
4091,169.51
4092,169.12
4093,169.0
4094,165.82
4095,161.81
4096,161.53
4097,162.41
4098,160.62
4099,159.04
4100,159.14
4101,157.49
4102,160.84
4103,161.66
4104,161.52
4105,161.49
4106,162.2
4107,162.35
4108,163.51
4109,162.56
4110,163.24
4111,163.0
4112,161.81
4113,162.37
4114,161.78
4115,162.24
4116,160.31
4117,157.57
4118,159.96
4119,161.98
4120,161.92
4121,163.22
4122,162.76
4123,164.51
4124,163.27
4125,162.28
4126,163.43
4127,162.72
4128,165.35
4129,166.35
4130,165.89
4131,166.48
4132,168.13
